customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,TotalRevenue,AverageCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4524-QCSSM,Male,0,0,0,26,0,0,1,1,0,0,0,1,1,44.65,1156.55,0,25-36,1160.9,44.48,0,0,0,0,0,0,0
5832-EXGTT,Male,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,0,25-36,1745.8,63.25,0,0,0,0,0,0,1
8840-DQLGN,Female,1,1,0,35,1,1,1,1,0,1,1,0,1,100.5,3653.35,1,25-36,3517.5,104.38,1,0,0,0,0,0,0
2039-JONDJ,Male,0,0,0,27,1,0,1,1,0,0,0,0,0,55.45,1477.65,0,25-36,1497.15,54.73,0,0,1,0,0,0,0
7217-JYHOQ,Male,0,1,1,24,1,0,1,1,0,1,0,1,1,70.3,1706.45,0,13-24,1687.2,71.1,0,0,0,0,1,0,0
6695-FRVEC,Male,0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,0,49+,4046.8,59.01,0,0,0,1,0,0,0
4547-LYTDD,Female,0,0,0,16,1,1,0,0,0,0,0,0,0,72.65,1194.3,1,13-24,1162.4,74.64,1,0,0,0,0,1,0
9894-QMIMJ,Female,0,0,0,23,1,0,0,1,1,0,0,0,0,55.8,1327.85,0,13-24,1283.4,57.73,0,0,1,0,0,0,0
8069-YQQAJ,Male,0,0,0,14,0,0,0,1,0,0,0,0,1,31.1,419.7,0,13-24,435.4,29.98,0,0,0,0,0,0,1
6770-XUAGN,Female,0,1,1,1,1,0,0,0,0,0,0,0,1,21.0,21.0,1,0-12,21.0,21.0,0,1,0,0,0,1,0
4193-ORFCL,Female,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,0-12,45.1,45.1,0,0,0,0,0,0,1
1636-NTNCO,Male,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,0,0-12,203.8,51.84,0,0,0,0,1,0,0
3466-WAESX,Male,0,0,1,16,1,1,1,1,0,0,0,1,1,69.1,1083.7,0,13-24,1105.6,67.73,0,0,0,0,0,1,0
9281-PKKZE,Female,0,1,0,46,0,0,0,0,0,0,1,1,1,43.95,2007.85,0,37-48,2021.7,43.65,0,0,0,0,0,1,0
3638-VBZTA,Male,0,0,1,68,1,1,1,1,0,1,1,1,1,86.5,5882.75,0,49+,5882.0,86.51,0,0,0,1,0,0,0
7459-IMVYU,Male,0,0,0,38,1,1,1,1,1,1,0,0,0,69.95,2657.55,0,37-48,2658.1,69.94,0,0,0,0,0,1,0
7776-QWNFX,Male,1,1,0,30,1,0,0,1,0,0,0,0,1,50.4,1527.5,1,25-36,1512.0,50.92,0,0,0,0,0,0,0
6689-TCZHQ,Female,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,1,0-12,394.75,75.68,1,0,0,0,0,1,0
8563-OYMQY,Male,0,0,0,17,1,0,0,1,1,0,0,1,1,90.95,1612.2,0,13-24,1546.15,94.84,1,0,0,0,1,0,0
0754-EEBDC,Male,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,0-12,79.6,19.16,0,1,0,1,0,0,1
5777-ZPQNC,Female,0,0,0,12,1,0,0,0,0,0,0,0,0,20.15,260.7,0,0-12,241.8,21.72,0,1,1,0,0,1,0
1951-IEYXM,Male,0,1,1,72,1,1,1,1,1,1,1,1,1,90.6,6441.85,0,49+,6523.2,89.47,0,0,0,1,1,0,0
3318-NMQXL,Male,0,0,0,3,1,0,0,0,0,0,1,1,1,92.0,266.8,0,0-12,276.0,88.93,1,0,0,0,0,1,0
3143-ILDAL,Male,0,0,0,56,1,1,0,1,0,1,0,1,1,94.45,5124.6,1,49+,5289.2,91.51,1,0,0,0,0,1,0
1022-RKXDR,Female,0,0,0,41,1,1,0,0,0,0,0,0,1,24.85,962.25,0,37-48,1018.85,23.47,0,1,1,0,0,0,1
2361-FJWNO,Male,0,0,0,40,0,0,0,1,0,1,0,0,0,36.0,1382.9,0,37-48,1440.0,34.57,0,0,1,0,1,0,0
2272-UOINI,Female,0,0,0,7,1,0,1,1,0,1,1,1,1,78.5,571.05,0,0-12,549.5,81.58,0,0,0,0,0,1,0
8232-UTFOZ,Male,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,0,49+,1376.55,20.28,0,1,0,1,1,0,0
3750-YHRYO,Male,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,150.0,0,0-12,144.55,21.43,0,1,1,0,0,0,1
6637-KYRCV,Female,0,1,1,5,0,0,0,1,0,0,0,0,1,30.5,167.2,0,0-12,152.5,33.44,0,0,0,0,0,1,0
5668-MEISB,Female,0,1,1,72,1,1,1,1,1,1,1,0,0,106.1,7657.4,0,49+,7639.2,106.35,1,0,0,1,1,0,0
0129-QMPDR,Male,0,1,1,44,1,0,0,0,0,0,0,0,1,20.5,865.05,0,37-48,902.0,19.66,0,1,1,0,0,0,0
7188-CBBBA,Female,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0,49+,6207.5,94.67,1,0,1,0,0,1,0
5356-CSVSQ,Female,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,0,0-12,193.8,58.07,0,0,0,0,0,1,0
3221-CJMSG,Male,0,0,0,24,1,0,0,0,0,1,0,0,1,51.1,1269.6,0,13-24,1226.4,52.9,0,0,0,0,1,0,0
4720-VSTSI,Female,0,0,0,44,1,1,0,1,1,0,0,0,1,84.8,3862.55,1,37-48,3731.2,87.79,1,0,0,0,0,0,0
3219-JQRSL,Female,1,1,0,72,1,1,1,1,1,1,1,1,0,89.1,6352.4,0,49+,6415.2,88.23,0,0,0,1,1,0,0
2801-NISEI,Male,0,0,0,24,1,0,1,0,0,1,0,0,0,54.95,1348.5,0,13-24,1318.8,56.19,0,0,0,0,0,1,0
3946-MHCZW,Male,0,0,0,1,1,0,0,0,1,0,0,0,0,50.9,50.9,1,0-12,50.9,50.9,0,0,0,0,0,0,1
4623-ZKHLY,Male,0,1,0,22,1,0,0,0,0,0,0,0,1,20.45,471.55,0,13-24,449.9,21.43,0,1,0,0,0,0,0
6732-VAILE,Male,0,1,1,70,1,1,0,1,1,1,1,1,1,85.95,5931.75,0,49+,6016.5,84.74,0,0,0,1,1,0,0
8201-AAXCB,Male,0,1,1,25,1,1,0,0,0,0,1,0,0,60.35,1404.65,0,25-36,1508.75,56.19,0,0,0,0,0,1,0
7696-CFTAT,Male,0,1,1,37,1,0,0,0,0,0,0,0,0,19.8,726.1,0,37-48,732.6,19.62,0,1,0,1,0,0,0
1845-CSBRZ,Female,1,1,1,22,1,1,0,0,0,0,1,0,0,85.35,1961.6,0,13-24,1877.7,89.16,1,0,0,0,0,0,0
2123-VSCOT,Female,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,0,49+,4253.9,71.1,0,0,0,1,0,0,0
6651-AZVTJ,Male,0,1,1,49,1,1,0,0,1,0,1,1,1,99.8,4872.45,1,49+,4890.2,99.44,1,0,0,0,0,1,0
4566-GOLUK,Male,0,1,1,47,1,1,0,0,1,1,1,1,1,107.35,5118.95,1,37-48,5045.45,108.91,1,0,0,0,0,0,0
2484-DGXPZ,Female,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,1,25-36,606.05,21.26,0,1,0,0,0,0,1
2018-QKYGT,Male,0,1,1,1,1,0,0,0,0,0,0,1,1,81.05,81.05,0,0-12,81.05,81.05,1,0,0,0,0,1,0
2792-VPPET,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,20.5,76.95,0,0-12,61.5,25.65,0,1,0,0,0,1,0
7409-JURKQ,Female,0,1,0,53,1,1,0,1,1,1,1,1,1,111.8,5809.75,0,49+,5925.4,109.62,1,0,1,0,0,0,0
3247-MHJKM,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,0-12,20.2,20.2,0,1,0,0,0,0,1
1964-SVLEA,Male,0,0,0,20,1,0,0,0,0,0,0,0,1,19.7,415.9,0,13-24,394.0,20.79,0,1,1,0,0,0,1
4587-NUKOX,Female,0,0,0,3,1,0,1,1,0,0,0,0,1,79.1,246.5,1,0-12,237.3,82.17,1,0,0,0,0,1,0
7297-DVYGA,Female,0,0,0,51,1,0,0,0,0,0,0,0,1,19.85,996.95,0,49+,1012.35,19.55,0,1,1,0,0,0,0
2239-CGBUZ,Female,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,0,49+,3085.5,61.67,0,0,1,0,0,0,0
0854-UYHZD,Female,0,1,1,13,1,0,0,0,0,0,0,0,0,19.55,265.3,0,13-24,254.15,20.41,0,1,0,1,0,0,1
7243-LCGGZ,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,20.9,20.9,0,0-12,20.9,20.9,0,1,0,0,0,0,1
8267-KFGYD,Male,0,0,1,1,1,0,0,0,0,0,0,0,1,21.05,21.05,0,0-12,21.05,21.05,0,1,0,0,0,0,1
4890-VMUAV,Male,0,0,0,63,1,1,1,1,1,1,0,0,0,71.5,4576.3,0,49+,4504.5,72.64,0,0,1,0,0,1,0
9261-WDCAF,Male,0,0,0,3,1,0,0,0,0,0,0,1,0,54.65,189.1,0,0-12,163.95,63.03,0,0,0,0,0,0,1
3764-MNMOI,Male,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0,37-48,883.2,19.74,0,1,0,1,1,0,0
7442-YGZFK,Male,0,0,0,1,1,1,0,0,0,0,0,0,1,49.8,49.8,0,0-12,49.8,49.8,0,0,0,0,1,0,0
0420-BWTPW,Male,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,1,0-12,204.0,26.9,0,0,0,0,0,0,1
8229-BUJHX,Female,0,1,1,71,1,0,0,0,0,0,0,0,0,20.5,1500.95,0,49+,1455.5,21.14,0,1,0,1,0,0,0
7449-HVPIV,Male,0,1,1,55,1,1,0,0,1,0,1,0,1,90.4,5099.15,0,49+,4972.0,92.71,1,0,0,0,1,0,0
5504-WSIUR,Female,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,0,49+,6317.5,91.23,1,0,1,0,0,0,0
8183-ONMXC,Female,0,0,0,2,1,0,0,0,0,0,0,1,0,80.75,159.45,1,0-12,161.5,79.72,1,0,0,0,0,1,0
8466-PZBLH,Male,0,1,1,67,1,1,1,0,0,1,1,1,0,104.6,6885.75,0,49+,7008.2,102.77,1,0,0,1,0,0,0
9614-RMGHA,Male,0,1,0,65,1,1,0,1,0,0,1,0,1,91.85,5940.85,1,49+,5970.25,91.4,1,0,0,0,0,0,0
8735-IJJEG,Male,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,0,13-24,702.8,47.77,0,0,0,0,1,0,0
0564-MUUQK,Female,0,1,1,20,1,1,0,0,1,1,0,1,1,95.5,1916.2,0,13-24,1910.0,95.81,1,0,0,0,0,0,0
5054-IEXZT,Male,0,0,1,1,1,0,0,1,0,0,0,0,1,75.35,75.35,1,0-12,75.35,75.35,1,0,0,0,0,1,0
5834-ASPWA,Male,0,0,0,1,1,1,0,0,0,0,0,0,1,75.45,75.45,1,0-12,75.45,75.45,1,0,0,0,0,1,0
0701-RFGFI,Female,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,0,49+,4674.6,94.16,1,0,0,0,0,0,0
0019-EFAEP,Female,0,0,0,72,1,1,1,1,1,0,1,0,1,101.3,7261.25,0,49+,7293.6,100.85,1,0,0,1,0,0,0
5619-PTMIK,Female,0,1,0,46,1,1,1,0,0,0,0,0,0,53.1,2459.8,0,37-48,2442.6,53.47,0,0,0,0,0,1,0
3737-XBQDD,Male,0,0,0,24,1,1,0,1,1,0,0,0,1,84.85,2048.8,0,13-24,2036.4,85.37,1,0,0,0,0,0,0
5882-CMAZQ,Female,0,1,1,5,0,0,0,1,0,1,0,0,0,34.25,163.55,0,0-12,171.25,32.71,0,0,0,0,0,1,0
5846-QFDFI,Female,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,0,25-36,2923.8,87.54,1,0,0,0,1,0,0
4445-KWOKW,Female,0,0,0,42,1,1,1,1,0,0,0,0,1,60.15,2421.6,0,37-48,2526.3,57.66,0,0,1,0,0,0,0
3511-APPBJ,Male,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0,13-24,2298.85,99.68,1,0,1,0,1,0,0
7967-HYCDE,Male,0,0,0,8,1,0,0,0,0,0,0,0,0,70.7,553.4,0,0-12,565.6,69.17,1,0,0,0,0,0,0
2430-RRYUW,Male,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,0,49+,3616.8,52.51,0,0,1,0,0,0,1
3948-XHGNA,Male,0,0,0,24,1,0,1,0,0,0,0,0,1,49.55,1210.4,1,13-24,1189.2,50.43,0,0,0,0,0,0,0
3723-BFBGR,Male,1,0,0,24,1,1,0,1,0,0,0,0,0,54.8,1291.3,0,13-24,1315.2,53.8,0,0,0,0,1,0,0
0565-IYCGT,Male,0,0,0,69,1,1,1,1,1,1,0,1,1,78.6,5356.45,1,49+,5423.4,77.63,0,0,1,0,1,0,0
5447-WZAFP,Female,0,0,0,53,1,0,0,1,1,0,1,1,1,100.3,5200.8,0,49+,5315.9,98.13,1,0,1,0,0,0,1
5110-CHOPY,Female,0,0,0,60,0,0,1,0,1,0,1,1,0,53.6,3237.05,0,49+,3216.0,53.95,0,0,0,1,0,1,0
5445-UTODQ,Female,0,1,0,7,1,0,0,0,0,0,1,0,1,81.1,576.65,1,0-12,567.7,82.38,1,0,0,0,0,1,0
4425-OWHWB,Female,0,0,0,20,1,0,0,0,0,0,0,0,1,19.35,433.75,0,13-24,387.0,21.69,0,1,1,0,1,0,0
7892-QVYKW,Female,0,1,1,23,1,1,0,0,0,0,0,1,0,85.6,1868.4,0,13-24,1968.8,81.23,1,0,0,0,0,1,0
9675-ICXCT,Male,0,1,1,72,1,0,1,0,1,1,1,1,1,80.8,5728.55,0,49+,5817.6,79.56,0,0,0,1,0,1,0
1024-VRZHF,Male,0,1,0,11,1,1,0,0,0,0,0,0,1,74.95,825.7,1,0-12,824.45,75.06,1,0,0,0,0,1,0
4703-MQYKT,Male,0,0,0,21,1,0,0,0,0,0,0,0,0,19.6,390.4,0,13-24,411.6,18.59,0,1,0,1,0,0,1
9497-QCMMS,Male,1,0,0,1,1,1,0,0,0,0,1,1,1,93.55,93.55,1,0-12,93.55,93.55,1,0,0,0,0,1,0
5692-ICXLW,Male,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0,25-36,2811.7,91.78,1,0,0,0,0,1,0
0602-DDUML,Female,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,0,49+,3975.75,68.32,0,0,0,1,0,0,1
2208-MPXIO,Female,0,1,1,45,1,0,0,0,0,0,0,0,1,20.0,886.4,0,37-48,900.0,19.7,0,1,0,1,0,0,0
1960-UYCNN,Male,0,0,0,10,1,1,0,1,1,0,0,1,1,95.25,1021.55,0,0-12,952.5,102.16,1,0,0,0,0,1,0
0348-SDKOL,Female,0,1,0,58,1,1,0,0,1,1,1,1,1,102.1,5885.4,1,49+,5921.8,101.47,1,0,0,0,1,0,0
3190-FZATL,Male,0,0,1,14,1,0,0,0,0,0,0,0,0,19.95,268.4,0,13-24,279.3,19.17,0,1,0,0,0,0,1
7336-RLLRH,Male,0,1,0,27,1,1,1,0,0,1,1,1,0,80.85,2204.35,0,25-36,2182.95,81.64,0,0,1,0,0,0,1
4373-MAVJG,Female,0,1,1,14,1,1,0,1,0,0,0,1,1,90.9,1259.0,1,13-24,1272.6,89.93,1,0,0,0,0,0,0
8901-HJXTF,Female,0,1,1,12,0,0,0,1,0,0,0,0,0,29.2,309.1,1,0-12,350.4,25.76,0,0,0,0,0,0,1
7710-JSYOA,Female,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,0,49+,6437.7,92.73,1,0,0,1,0,0,0
5419-KLXBN,Female,0,1,1,25,1,0,0,1,1,0,1,0,1,89.15,2257.75,1,25-36,2228.75,90.31,1,0,0,0,0,0,0
3424-NMNBO,Male,1,1,0,58,1,1,1,1,1,0,1,1,1,108.85,6287.25,1,49+,6313.3,108.4,1,0,1,0,0,1,0
9885-MFVSU,Female,0,1,1,35,0,0,1,0,0,1,1,0,1,46.35,1662.05,0,25-36,1622.25,47.49,0,0,0,1,1,0,0
4514-GFCFI,Female,1,0,0,16,1,1,0,0,0,0,1,0,1,84.75,1350.15,1,13-24,1356.0,84.38,1,0,0,0,0,1,0
0607-MVMGC,Male,0,1,1,45,1,1,0,1,1,0,1,1,0,78.75,3600.65,0,37-48,3543.75,80.01,0,0,1,0,1,0,0
3365-SAIGS,Female,0,0,0,17,1,0,0,1,0,0,1,0,1,83.55,1329.15,0,13-24,1420.35,78.19,1,0,0,0,0,1,0
9828-AOQLM,Female,0,1,1,1,1,0,0,0,0,0,0,0,1,45.7,45.7,1,0-12,45.7,45.7,0,0,0,0,0,1,0
8022-BECSI,Male,0,0,0,22,1,0,0,0,0,0,0,0,0,19.6,422.5,0,13-24,431.2,19.2,0,1,1,0,0,0,1
8000-REIQB,Female,1,0,0,1,1,0,0,0,0,0,0,0,1,69.95,69.95,1,0-12,69.95,69.95,1,0,0,0,0,1,0
9993-LHIEB,Male,0,1,1,67,1,0,1,0,1,1,0,1,0,67.85,4627.65,0,49+,4545.95,69.07,0,0,0,1,0,0,1
0266-CLZKZ,Female,0,1,1,67,1,1,0,0,1,1,1,1,1,105.65,6717.9,0,49+,7078.55,100.27,1,0,0,1,0,0,0
7615-ESMYF,Female,0,1,0,2,0,0,0,0,0,0,1,1,0,44.6,97.1,1,0-12,89.2,48.55,0,0,0,0,0,1,0
3858-VOBET,Male,0,0,0,23,1,1,0,0,0,0,0,0,1,74.95,1710.45,1,13-24,1723.85,74.37,1,0,0,0,0,1,0
7020-OZKXZ,Female,1,0,0,9,1,0,0,0,1,0,0,0,0,75.5,637.4,0,0-12,679.5,70.82,1,0,0,0,1,0,0
3977-QCRSL,Female,0,0,0,5,1,0,0,0,0,0,0,0,0,20.15,117.95,0,0-12,100.75,23.59,0,1,0,0,0,0,1
0017-DINOC,Male,0,0,0,54,0,0,1,0,0,1,1,0,0,45.2,2460.55,0,49+,2440.8,45.57,0,0,0,1,1,0,0
1447-PJGGA,Female,0,0,0,57,1,0,0,0,1,0,1,1,1,95.25,5464.65,1,49+,5429.25,95.87,1,0,0,1,0,1,0
8565-CLBZW,Male,0,0,0,24,1,1,0,0,1,0,1,0,1,89.85,2165.05,1,13-24,2156.4,90.21,1,0,0,0,0,0,1
9139-WQQDY,Female,0,1,1,49,1,1,0,1,0,0,1,1,0,100.45,4941.8,1,49+,4922.05,100.85,1,0,1,0,0,0,1
0224-HJAPT,Male,0,0,0,5,1,1,0,0,0,0,0,0,0,47.15,223.15,1,0-12,235.75,44.63,0,0,0,0,0,1,0
8086-OVPWV,Male,0,0,0,2,1,0,0,0,0,0,0,1,1,80.2,181.1,1,0-12,160.4,90.55,1,0,0,0,0,1,0
9430-FRQOC,Female,0,0,1,4,1,1,0,0,1,1,0,0,1,87.1,341.45,1,0-12,348.4,85.36,1,0,0,0,0,0,1
7639-OPLNG,Male,0,1,1,70,1,1,1,1,1,1,1,0,1,79.25,5731.85,0,49+,5547.5,81.88,0,0,0,1,0,0,0
3074-GQWYX,Male,0,0,0,5,1,1,0,0,0,0,0,0,1,75.9,357.75,1,0-12,379.5,71.55,1,0,0,0,0,0,0
1492-QGCLU,Male,0,1,1,53,1,1,1,0,1,1,1,1,0,85.7,4616.1,0,49+,4542.1,87.1,0,0,0,0,0,1,0
6845-RGTYS,Female,0,1,0,47,1,1,1,1,1,0,1,0,1,98.75,4533.7,1,37-48,4641.25,96.46,1,0,0,0,0,1,0
7328-OWMOM,Female,0,0,1,31,1,0,0,0,0,0,0,0,0,20.1,589.25,0,25-36,623.1,19.01,0,1,1,0,1,0,0
4418-LZMSV,Male,0,1,1,13,1,0,0,1,1,1,0,0,0,61.8,750.1,0,13-24,803.4,57.7,0,0,0,0,0,0,0
5155-AZQPB,Female,0,1,1,28,1,1,0,0,0,0,0,0,0,49.9,1410.25,0,25-36,1397.2,50.37,0,0,0,0,0,0,1
8861-HGGKB,Female,0,0,0,10,1,1,0,0,0,0,0,1,0,86.45,830.85,1,0-12,864.5,83.09,1,0,0,0,0,1,0
1087-GRUYI,Male,0,1,0,38,1,0,0,0,0,0,0,0,0,20.4,743.5,0,37-48,775.2,19.57,0,1,0,1,0,0,0
7065-YUNRY,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,1,0-12,45.3,45.3,0,0,0,0,0,0,1
7694-VLBWQ,Male,0,1,0,67,1,1,0,1,1,0,1,1,0,104.1,7040.85,1,49+,6974.7,105.09,1,0,1,0,0,1,0
2546-KZAAT,Male,0,1,0,52,1,0,1,1,0,0,1,1,1,75.4,3865.45,0,49+,3920.8,74.34,0,0,1,0,0,0,1
0181-RITDD,Male,0,1,1,62,1,0,1,1,1,1,1,1,0,108.15,6825.65,0,49+,6705.3,110.09,1,0,0,1,0,0,1
5989-PGKJB,Female,0,0,0,16,1,0,0,1,0,0,0,1,1,86.25,1340.1,0,13-24,1380.0,83.76,1,0,0,0,0,1,0
4795-KTRTH,Female,1,1,0,5,1,1,0,1,0,0,0,0,1,81.0,371.65,1,0-12,405.0,74.33,1,0,0,0,0,1,0
8272-ONJLV,Male,0,0,0,12,1,0,0,0,1,0,1,1,0,95.7,1184.0,0,0-12,1148.4,98.67,1,0,1,0,0,1,0
1488-PBLJN,Female,0,1,1,72,1,1,1,1,1,1,1,1,1,116.85,8477.7,0,49+,8413.2,117.75,1,0,0,1,0,0,0
0308-GIQJT,Male,1,0,0,71,1,1,0,1,0,1,1,1,0,105.75,7382.85,0,49+,7508.25,103.98,1,0,1,0,0,0,0
3778-FOAQW,Female,0,1,0,24,1,0,0,0,0,0,0,0,0,20.15,456.85,0,13-24,483.6,19.04,0,1,1,0,0,0,1
4452-ROHMO,Female,0,0,0,15,1,0,0,0,0,0,0,0,0,19.6,331.6,0,13-24,294.0,22.11,0,1,0,1,0,0,1
6481-OGDOO,Male,0,1,0,67,1,0,1,1,0,0,0,1,1,90.6,6056.15,1,49+,6070.2,90.39,1,0,1,0,1,0,0
3090-LETTY,Male,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,0,0-12,121.9,67.3,0,0,0,0,0,0,0
5349-AZPEW,Female,0,1,1,5,0,0,0,0,0,0,0,0,0,25.05,125.5,0,0-12,125.25,25.1,0,0,0,0,0,0,1
3753-TSEMP,Female,0,1,0,15,1,0,0,0,0,0,1,1,0,88.15,1390.6,1,13-24,1322.25,92.71,1,0,0,0,0,1,0
8305-VHZBZ,Male,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0-12,20.2,20.2,0,1,0,0,0,0,1
9720-JJJOR,Male,0,1,1,41,1,0,1,1,1,0,0,0,1,60.3,2511.3,0,37-48,2472.3,61.25,0,0,1,0,0,0,0
8100-HZZLJ,Female,0,0,1,43,1,0,1,1,0,0,0,1,1,63.95,2737.05,0,37-48,2749.85,63.65,0,0,0,0,0,1,0
8775-ERLNB,Male,1,1,0,1,1,1,0,0,0,0,0,0,0,74.3,74.3,0,0-12,74.3,74.3,1,0,0,0,0,1,0
8309-IEYJD,Female,1,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,0-12,70.6,70.6,1,0,0,0,0,0,1
9172-JITSM,Female,0,1,1,26,1,0,0,0,0,0,1,1,1,90.8,2361.8,1,25-36,2360.8,90.84,1,0,0,0,0,1,0
6298-QDFNH,Male,0,0,0,22,1,1,0,1,0,0,0,0,1,79.35,1730.35,1,13-24,1745.7,78.65,1,0,0,0,0,1,0
7398-HPYZQ,Male,0,1,0,71,1,1,1,1,1,1,1,1,0,90.55,6404.0,0,49+,6429.05,90.2,0,0,0,1,0,0,0
3546-GHEAE,Male,0,0,0,7,1,0,0,0,0,0,0,0,0,19.45,165.35,0,0-12,136.15,23.62,0,1,0,1,0,0,1
7361-YPXFS,Female,1,0,0,28,1,1,0,1,1,1,0,0,0,64.45,1867.6,0,25-36,1804.6,66.7,0,0,0,0,0,0,0
6557-BZXLQ,Male,1,0,0,16,1,0,0,0,0,0,0,0,0,69.65,1043.3,0,13-24,1114.4,65.21,1,0,0,0,0,1,0
2550-QHZGP,Male,0,0,0,7,1,0,0,0,0,0,0,0,0,19.5,128.6,0,0-12,136.5,18.37,0,1,1,0,0,0,1
7519-JTWQH,Female,0,0,0,69,1,1,0,1,1,1,1,1,1,110.5,7455.45,0,49+,7624.5,108.05,1,0,0,1,0,0,0
2538-OIMXF,Female,0,0,1,1,0,0,0,0,0,0,0,0,0,24.7,24.7,0,0-12,24.7,24.7,0,0,0,0,0,0,1
8543-MSDMF,Male,0,0,0,3,1,0,1,0,1,0,1,1,1,77.4,206.15,0,0-12,232.2,68.72,0,0,0,0,0,1,0
9961-JBNMK,Male,1,0,0,21,1,0,0,0,1,0,1,1,1,96.8,2030.3,1,13-24,2032.8,96.68,1,0,0,0,0,0,0
1170-SASML,Female,0,1,0,69,1,1,0,1,1,0,0,0,1,85.4,5869.4,0,49+,5892.6,85.06,1,0,0,0,0,0,0
4872-JCVCA,Female,0,1,0,71,0,0,1,1,1,1,0,0,1,47.6,3377.8,0,49+,3379.6,47.57,0,0,0,1,0,0,0
5346-BZCHP,Female,0,1,1,69,1,0,0,0,0,0,0,0,0,19.4,1346.2,0,49+,1338.6,19.51,0,1,0,1,0,0,1
2038-LLMLM,Female,0,0,0,48,1,1,0,0,1,1,1,1,1,103.85,4946.05,0,37-48,4984.8,103.04,1,0,0,0,0,1,0
6173-ITPWD,Male,0,1,0,47,1,1,0,1,1,0,0,0,1,83.35,4065.0,1,37-48,3917.45,86.49,1,0,0,0,0,0,0
9734-UYXQI,Female,0,0,0,2,1,1,0,0,0,0,0,0,1,49.4,106.55,1,0-12,98.8,53.27,0,0,0,0,0,1,0
1216-BGTSP,Male,0,0,0,45,1,1,1,0,1,1,1,1,1,108.45,4964.7,0,37-48,4880.25,110.33,1,0,0,0,1,0,0
4138-NAXED,Male,0,0,0,51,1,1,0,1,0,0,0,0,0,81.0,4085.75,0,49+,4131.0,80.11,1,0,0,0,0,0,0
2189-UXTKY,Female,0,1,0,22,1,1,1,0,0,1,1,1,1,79.2,1742.75,1,13-24,1742.4,79.22,0,0,0,0,0,1,0
0744-BIKKF,Male,0,0,0,72,1,1,1,1,1,1,1,1,0,86.65,6224.8,0,49+,6238.8,86.46,0,0,0,1,0,0,0
7483-IQWIB,Male,0,1,1,37,1,1,0,1,1,0,1,0,1,92.95,3415.25,0,37-48,3439.15,92.3,1,0,0,0,0,1,0
5248-KWLAR,Male,0,1,1,71,1,1,1,1,1,1,1,1,0,90.35,6325.25,0,49+,6414.85,89.09,0,0,0,1,0,1,0
4958-GZWIY,Male,0,1,1,7,1,0,0,0,1,0,0,0,0,48.7,340.25,1,0-12,340.9,48.61,0,0,0,0,0,1,0
7996-MHXLW,Female,0,0,0,66,1,1,0,0,0,0,0,0,1,25.15,1683.6,0,49+,1659.9,25.51,0,1,0,1,1,0,0
7833-PKIHD,Male,0,1,1,51,1,0,1,0,0,1,1,1,1,76.4,3966.3,0,49+,3896.4,77.77,0,0,1,0,0,0,0
